TIME 2024-02-05 16:26:32
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00          2k        40.0         0.9         0.0
       1        1.02          1k        80.0         0.0         0.0
       2        0.99          1k       160.0         0.0         0.0
       3        1.02          2k       120.0         2.5         0.0
       4        1.78         42k      2360.0         9.3         0.9
       5        0.23          1k       120.0         0.1         0.0
       6        0.23          0k        40.0         0.0         0.0
       7        0.28          0k         0.0         0.0         0.0
       8        0.23          1k        80.0         0.0         0.0
       9        0.21          1k        40.0         0.0         0.0
      10        0.95         12k      1360.0         0.7         0.8
      11        0.11          0k        40.0         0.0         0.0
      12        0.23          0k         0.0         0.0         0.0
      13        0.24          0k         0.0         0.0         0.0
      14        0.34          1k        40.0         0.0         0.0
      15        0.36          0k         0.0         0.0         0.0
      16        0.24          0k         0.0         0.0         0.0
      17        0.23          0k         0.0         0.0         0.0
      18        0.23          0k         0.0         0.0         0.0
      19        0.23          0k        40.0         0.0         0.0
      20        0.33          0k        40.0         0.0         0.0
      21        0.29          0k         0.0         0.0         0.0
      22        0.27          0k         0.0         0.0         0.0
      23        0.26          0k         0.0         0.0         0.0
      24        0.29          0k        80.0         0.0         0.0
      25        0.14          1k         0.0         0.0         0.0
      26        0.25          0k         0.0         0.0         0.0
      27        0.31          0k        40.0         0.0         0.0
      28        0.28          0k        80.0         0.0         0.0
      29        0.26          0k        40.0         0.0         0.0
      30        0.09          0k         0.0         0.0         0.0
      31        0.43          0k         0.0         0.0         0.0
      32        0.25          0k        40.0         0.0         0.0
      33        0.24          0k         0.0         0.0         0.0
      34        0.17          0k         0.0         0.0         0.0
      35        0.24          0k         0.0         0.0         0.0
      36        0.24          0k        80.0         0.0         0.0
      37        0.25          0k         0.0         0.0         0.0
      38        0.24          0k         0.0         0.0         0.0
      39        0.29          0k         0.0         0.0         0.0
TIME 2024-02-05 16:26:33
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.02        190k        40.0        29.6         0.1
       1        1.03        187k        40.0         0.2         0.0
       2        0.99        192k         0.0         0.0         0.0
       3        1.02        281k        80.0       132.4         0.0
       4        3.38      22065k      1800.0        31.2         0.4
       5        0.24          5k       200.0         0.8         0.2
       6        0.11          0k         0.0         0.0         0.0
       7        0.04          1k         0.0         0.0         0.0
       8        0.17          0k        80.0         0.0         0.0
       9        0.17          0k        40.0         0.0         0.0
      10        1.44         13k      2120.0         0.8         0.6
      11        0.09          1k        40.0         0.0         0.0
      12        0.18          0k         0.0         0.0         0.0
      13        0.25          1k         0.0         0.0         0.0
      14        0.24         19k       200.0         0.1         0.1
      15        0.99          4k       280.0         0.3         0.0
      16        0.16          0k         0.0         0.0         0.0
